Gene	D10_oocyte	D14_oocyte	8w_oocyte	MII_oocyte	PN5_zygote	2cell_early	2cell_late	4cell	8cell	ICM
Apold1	0.0736412	0.0457245	0	0	0	0	0.0134937	0.0991551	0.0433583	0.271001
Gprc5a	0.685031	1.8197	1.02222	1.67621	1.30158	1.5673	5.16978	5.793	71.7477	22.7502
Hebp1	0	0	0.0469626	0	0.0892178	0	0.053295	0	0.0571096	1.19411
1190002F15Rik	0	0	0.516221	0	0	0.0898195	1.8925	0.311198	0	2.53735
Gm19434	0.121108	0.331061	1.04562	0.507155	1.16349	0.810241	0.0177361	0	0	0
8430419L09Rik	3.8387	2.85718	4.26524	6.97126	4.99205	1.28583	1.19418	0.21604	0.330777	0.250093
Gprc5d	0	0	0	0	0.0667162	0	0	0	0	0
Pbp2	0	0	0	0	0	0	0	0	0	0.0450578
4930425L21Rik	0	0	0	0	0	0	0	0	0.152753	0
Grin2b	0.0228005	0.0282833	0.107974	0.109693	0.131628	0.114337	0.0334827	0	0.00597652	0
Emp1	0	0	0	0	0	0	0	0	0	0.0352052
Gm8994	6.56515	7.79445	10.6453	3.61037	3.51649	57.5033	127.185	34.083	39.081	13.2508
Gsg1	0	0	0	0	0	0.0298362	1.26353	1.57395	1.65438	1.16195
Gpr19	27.4347	24.0313	21.3891	2.0268	9.07055	7.91876	13.7683	5.28731	2.43533	16.1391
Plbd1	0.164799	0.122971	2.07871	1.3387	1.7011	1.39553	5.30196	39.4606	74.4144	10.1639
Hist4h4	1.25377	3.78529	3.90165	2.02943	20.7417	14.9476	18.9187	3.10689	2.15421	8.61559
Atf7ip	36.7854	36.9434	51.0292	130.794	96.8306	63.8838	30.0096	32.0479	14.4207	15.9916
H2afj	6.11227	9.35866	14.2267	3.21127	3.59692	3.20409	22.4135	38.9277	48.615	16.7577
Wbp11	48.8899	49.081	45.0989	18.9339	34.798	44.0302	33.3185	35.5677	25.0095	38.7929
Art4	0.184968	0.394084	0.646769	0.407272	0.455375	0.487848	0.193417	0	0	0
Gucy2c	0.694327	0.717683	5.11696	5.65352	4.35142	4.92534	1.30616	0.627261	0.237111	0
BC049715	0.0664971	0	0.0426008	0	0.0810011	0.558176	1.49899	0.153017	0.0518127	0.0515313
Smco3	0	0	0	0	0	0.0313726	0.368358	0	0.0739843	0
Mgp	0	0	0	0	0	0	0	0	0	0
Erp27	0	0	0	0	0	0.042163	0	0	0	0
Pde6h	0	0	0.141285	0	0.264025	0.213414	0.318221	0	0	0
Arhgdib	0.247358	0	0	0	0	0.0405423	0	0	0.704952	0
Rerg	0.124338	0.433384	2.75316	5.43752	4.53745	4.98603	3.69277	0.645225	0	0.152954
E330021D16Rik	872.865	866.474	1318.99	2440.91	2101.45	2116.95	98.3814	13.0911	1.88861	4.56
Strap	40.5134	34.3836	29.9552	25.7071	35.769	54.2407	87.2758	233.257	239.815	214.371
Dera	20.9917	24.3644	14.9095	4.27203	2.785	0.930864	2.08008	3.489	7.60437	23.1167
Ptpro	1.37797	1.89057	3.6434	7.54008	6.75249	7.57271	2.75529	0.133956	0	0.0112369
Slc15a5	2.72586	3.70401	16.507	17.8684	18.7312	25.1352	16.8598	1.23429	0.0599309	0.0592125
Mgst1	0.174382	0.10903	3.23076	0.186921	4.43686	1.67001	0.947826	0	0	0
Igbp1b	0.105512	0.0657406	0	0	0	0.0261428	0.192246	0	0	0.0408798
4922502N22Rik	0	0	0	0	0	0	0	0	0	0
Rergl	0	0	0	0	0	0	0	0	0	0
Plcz1	0	0	0	0	0	0.0146017	0	0	0	0
Capza3	0	0	0	0	0	0	0	0	0	0
Pik3c2g	0.496625	0.450277	0.308287	0.010594	0.0590431	0.10531	0.0841226	0.0661715	0	0
Plekha5	2.40849	2.47735	3.40434	7.20177	5.2405	4.24294	4.39895	3.89416	2.56738	1.03693
Lmo3	0.0612287	0	7.54819	4.54156	9.38574	9.19106	2.57524	0.164755	0	0
A830011K09Rik	0	0	0.01716	0	0.0655875	0.0664675	0.0585033	0	0	0
Gm30332	0	0	0	0	0	0	0	0	0	0
Pde3a	29.8303	28.2873	21.3194	49.6984	26.3884	12.7331	3.23583	1.09212	0.264893	0.0217696
Gm10400	0.0310547	0	0	0	0	0	0.0683164	0	0	0.0120295
Slco1b2	0.0183362	0	0	0	0	0.0183379	0.309109	0.0282161	0	0.0426173
Slco1c1	0	0	0.0123164	0.063264	0	0	0	0	0	0
Slco1a4	1.26202	1.27661	2.33003	1.6202	1.8272	2.85357	1.73659	0.0119899	0	0
Slco1a1	0	0	0	0	0	0	0	0	0	0
Gm6614	0.300445	0.498215	1.11708	0.21983	0.287123	0.26603	0.0488147	0	0	0
Slco1a6	0.0219627	0	0.141551	0.0969095	0.0541337	0.164578	0	0	0	0
Aebp2	10.1728	6.5696	21.568	55.2731	35.1752	47.8636	44.6731	83.123	128.697	13.3689
Golt1b	15.0269	11.5508	10.8777	6.00328	9.6124	9.81278	48.5966	84.8457	50.1938	72.0494
Eps8	21.9151	19.4706	45.7244	79.9209	54.0078	31.2404	11.3634	2.65494	0.185053	4.50131
B230216G23Rik	0	0	0	0	0	0.200205	0.0326911	0	0.14009	0.451241
Gys2	0.350131	0.116004	0.300827	0.154399	0.172538	0.0815968	0	0	0	0
Slco1a5	1.84166	1.89692	8.8787	2.32325	13.769	7.02115	1.60582	0.22365	0	0.0938712
Iapp	0	0	0	0	0	0	0	0	0	0
Pyroxd1	4.63361	4.31442	3.04229	1.33863	0.810036	0.39433	3.61928	6.07255	6.26202	4.55553
Recql	10.8266	8.41268	12.8112	11.3719	10.0355	6.70883	4.55617	6.43197	3.92624	5.49587
Kcnj8	0	0	0.0187956	0	0	0.0727762	0	0	0	0
Cmas	2.83844	3.48464	3.88216	7.79343	6.36324	8.24651	8.55771	1.8322	0.177722	0.439857
Gm766	0	0	0.0302886	0.154318	0.115463	0.234017	0.30959	0	0	0
Gm7457	0	0	0	0	0	0.0127267	0	0	0	0
St8sia1	0.0692485	0.0390406	0.298852	0.00699337	0.116857	0.120004	0.0508569	0	0.173301	0.180446
Etnk1	3.90336	3.35771	1.60324	2.0119	0.430791	0.394031	3.1736	12.1167	13.3638	3.59136
Abcc9	0	0	0.0200297	0.120521	0.0095915	0.019442	0	0	0	0
5330439B14Rik	0	0	0	0	0	0	0	0	0.0396741	0
1700060C16Rik	0	0	0	0	0	0	0	0	0	0
Ldhb	2233.32	2391.07	1615.71	418.431	887.98	774.585	145.604	47.4515	6.27158	2.63413
Sox5os3	0	0	0	0	0	0	0	0	0	0
D6Ertd474e	36.4065	33.9003	70.7926	170.462	137.632	121.472	46.406	7.28044	0.43835	0.346301
Sox5	0.0727098	0	0.348426	0.769151	0.46925	0.349012	0.0771096	0	0.0127046	0
Lrmp	0.126716	0.23085	2.28377	2.26168	2.47282	0.678777	0.115841	0.292242	0.0496358	0.171815
Casc1	17.3032	20.4651	35.6265	4.42459	20.7279	20.2709	2.36308	1.61059	0.135253	0.133614
Lyrm5	2.45844	1.01824	0.590246	0.222492	0.312354	0.542257	4.22753	4.52156	5.90909	15.3671
Kras	3.65184	2.7723	2.51052	2.94716	3.44192	4.68219	5.56091	2.73353	1.88339	3.0333
Gm15706	0.671412	0.720281	0.673257	1.53638	2.31898	1.40998	1.73532	0.734326	0	0.148682
1700073E17Rik	0	0	0	0	0	0	0	0	0	0
Ifltd1	0	0	0	0	0	0	0	0	0	0
Tuba3b	3.5386	1.57184	37.3379	12.0514	10.43	14.0796	42.7652	50.4167	5.36316	0.129759
Rassf8	0.347105	0.335935	0.843236	1.05578	1.04111	0.748131	0.760692	1.06688	0.120726	0.119531
Bcat1	2.84562	2.90768	8.07821	3.87809	9.75522	11.6594	16.4773	55.2568	160.645	56.7159
Sspn	6.64971	6.67906	9.05549	22.3154	13.2607	12.8145	6.09252	1.62378	0.104908	0.0413788
Bhlhe41	2.27058	2.50679	2.9193	3.11622	3.0572	3.98547	3.2697	0.925842	0.0453797	0.00745318
C2cd5	92.4252	92.0939	129.21	228.104	185.616	127.602	82.2889	15.1685	4.94816	5.14878
Fgfr1op2	22.7535	23.2255	18.6189	16.0547	16.9839	22.0522	20.8507	27.3392	17.8444	18.1817
Asun	13.7054	14.1275	17.2476	28.3623	27.2532	18.5766	26.9194	31.6193	39.0791	22.0647
4930479D17Rik	0.128967	0	0	0.135786	0.15459	0	0.185656	0	0	0.399879
Tm7sf3	60.3138	49.6372	41.4739	63.48	21.0364	24.2856	9.94576	1.78216	1.13113	20.2834
Med21	231.214	329.399	314.11	265.615	260.507	196.412	287.776	412.758	226.463	183.443
Gm6654	21.4083	27.6823	25.4877	5.18798	4.38684	3.11617	54.4943	143.827	270.689	348.841
Stk38l	9.4009	6.81918	8.34974	7.82406	6.39554	4.97192	15.173	22.3249	6.09399	10.8409
Smco2	1.09084	1.71786	4.84264	1.55866	3.22466	2.38693	0.836222	0.440634	0.582371	0
Rep15	0.0820822	0	0	0	0	0	0	0	0	0.127228
Mrps35	61.9297	70.1638	75.7413	9.02881	27.9717	15.2912	4.57361	9.98959	25.5812	91.0607
Itpr2	9.89472	9.89588	15.0893	44.4428	23.852	7.12992	1.59199	0.368815	0.184623	0.0371016
Mansc4	4.87683	5.24102	2.55976	4.68621	2.1445	2.6747	0.492439	0	0.369363	0.36743
Klhl42	3.90459	2.82841	1.07159	0.34895	0.237661	0.46418	0.647669	0.551451	0.755455	1.685
Pthlh	4.15834	4.38149	7.33926	9.57688	8.00315	4.90021	1.03361	0.105292	0	0
E330012B07Rik	10.2788	9.76396	36.4572	86.7787	71.6402	84.025	32.2126	4.21245	0.0628498	0.786714
Ccdc91	34.0413	32.7811	29.3859	6.48743	20.6428	21.8251	11.2845	5.34379	9.60786	17.0164
1700049E15Rik	1.53618	1.80854	0.519346	0	0.218787	0.0443423	0.850899	0	0	0
Gm6313	0	0.0604617	0.0470267	0.0804298	0.0599301	0.0850266	0.160333	0.0561365	0	0.056549
Ppfibp1	6.55527	4.56953	5.89229	7.82508	7.59067	8.34398	8.56086	4.63686	0.996096	9.80931
1700034J05Rik	0.0318364	0	0	0	0	0.0158493	0	0	0	0
Arntl2	14.6892	15.0463	29.9238	19.1166	51.4488	40.898	16.2784	0.94734	0.076838	2.74518
Fam60a	20.2855	23.5373	42.9193	30.5072	31.8022	30.2601	20.3531	29.4315	21.4977	59.7936
Dennd5b	0.482242	0.302607	0.265141	0.425808	0.213166	0.636794	3.51667	2.79533	3.46703	1.67817
Ipo8	31.4555	36.3149	44.0773	95.4211	65.5908	65.2919	56.2698	7.20738	3.99384	4.33112
Caprin2	36.4829	37.8298	30.1347	11.8905	30.2602	22.7351	12.4575	11.4878	4.88227	2.6794
Amn1	114.775	133.658	139.394	12.6244	49.2225	23.284	13.2835	20.2143	16.3579	12.1651
Far2	0.498762	0.226149	0.731184	2.27116	0.934892	0.735567	0.165442	0.187747	0.35947	1.59426
4732416N19Rik	1.61529	1.74531	2.27543	0.327263	2.39897	3.08861	0.764043	3.4979e-27	0.145945	0
Ergic2	71.2756	70.9833	116.225	250.454	128.184	68.8787	58.8303	47.031	48.5361	35.0567
Tmtc1	5.19166	4.66757	9.7987	17.6763	16.5854	18.5229	14.0546	3.7826	0.161437	0.274098
Rps4l	156.397	161.011	90.0212	4.96866	14.306	12.2421	111.816	312.299	528.722	824.18
Bicd1	0.0176773	0.0146159	0.0152242	0.00654645	0.0437571	0.00295596	0.0562632	0	0	0.0867342
Speer9-ps1	0	0	0	0	0	0	0.0858873	0	0.18414	0
Mettl20	2.67551	2.67951	2.05895	3.05804	2.95274	4.82344	2.72153	1.30226	3.72938	2.83567
AU018091	1.72717	1.53806	3.99976	4.89814	6.02736	3.01918	10.794	52.3269	150.732	80.8448
Nlrp12	0.163389	0.185901	0.193279	0	0.134536	0.177242	1.95754	2.53598	0.385088	0.0949354
Mir290a	0	0	0	0	0	0	0	0	0	0
Mir290b	0	0	0	0	0	0	0	0	0	0
D7Ertd143e	0.0570415	0.248176	0.0918277	0	0	0.0924523	1.13737	3.45394	10.4284	9.81124
Mir291a	0	0	0	0	0	0	0	0	0	0
Mir292	0	0	0	0	0	0	0	0	0	0
Mir291b	0	0	0	0	0	0	0	0	0	0
Mir293	0	0	0	0	0	0	0	0	0	0
Mir294	0	0	0	0	0	0	0	0	0	0
Mir295	0	0	0	0	0	0	0	0	0	0
Mir292b	0	0	0	0	0	0	0	0	0	0
Cacng7	0.427159	0.267608	0.204134	1.81606	1.54479	1.77414	3.70297	5.06544	6.49117	0
2810474O19Rik	30.9135	29.3842	39.031	85.7691	72.4686	58.7431	43.1579	42.4971	36.002	42.0408
Cacng8	0	0	0	0	0	0	0.0858873	0	0	0
3300002P13Rik	0	0	0.0451034	0	0	0.0347455	0	0	0	0
Cacng6	0	0	0.074504	0	0	0.114122	0.168887	0	0	0
Tarm1	4.26427	9.70304	7.84791	6.77053	9.7179	8.17158	5.3171	0.980075	0.397552	0.0660979
Prkcg	0.04565	0	0.0441277	0	0.0281229	0.193802	14.4968	24.298	11.7472	2.62056
Ndufa3	142.071	143.82	151.775	0	16.6192	10.3252	13.4575	57.2536	465.012	968.184
Myadm	34.2874	26.386	11.3445	9.92702	14.7509	18.771	27.5062	26.4732	119.562	20.9633
Oscar	0.0722834	0.0449596	0.162748	0	0	0.197874	1.1622	1.97218	2.77294	0.0280018
Mboat7	9.84596	9.53022	6.70352	8.23059	2.02271	1.0329	4.73065	2.85259	9.26443	9.48569
Prpf31	20.9553	24.8434	26.1107	4.10003	7.5829	6.52462	7.55243	20.566	50.6405	26.1673
Tfpt	52.0949	67.724	80.9644	16.3859	43.497	18.1887	53.6944	93.13	66.5861	20.0656
Rps9	170.816	209.629	230.232	47.6551	53.524	18.8181	326.548	736.282	2224.59	2386.79
Pirb	0.0101947	0.0203271	0.0363964	0.0566979	0.0125616	0.093542	0.223493	0.577469	0.528699	1.07126
Cnot3	57.6727	61.5083	59.1961	60.6364	69.0467	52.7349	16.2255	8.59893	10.6776	10.6953
Mir3572	0	0	0	0	0	0	0	0	0	0
Leng1	5.31801	7.7353	5.1615	0.129152	0.622135	0.903659	17.4342	17.1518	11.3517	7.25553
Tmc4	10.8483	12.6467	13.3067	7.70353	13.1035	11.6686	6.86623	3.29133	1.63557	0.229416
Tsen34	2.51425	2.72055	1.23555	1.27313	0.412769	0.21896	10.5841	8.54005	19.7918	29.7142
Leng8	3.30487	3.95217	2.55377	1.55894	2.50143	2.36024	7.07804	9.77081	10.4161	9.74518
Leng9	4.33542	3.76193	0.767198	0.522357	0.487893	0.810861	0.3486	0.244486	0.497926	1.23274
Cdc42ep5	0.0997694	0	0.381787	0	0	0.0488387	4.04074	14.1273	19.4891	19.5643
Lilra5	0	0	0.039241	0	0	0	0.133764	0	0	0
Pira6	0.813143	1.47788	2.05782e-46	3.38693	1.80272	2.44869	0.57283	0.0110068	0.00547729	0.0659594
Pira2	1.54234e-192	1.11217e-86	0.0333553	0.0229983	4.74286e-81	0.00559337	0.349352	0.0611437	0.035423	0.0638036
Pira1	2.43303e-82	1.28066e-87	1.43583e-46	5.37305e-110	5.43762e-82	0.00483503	0.00242838	5.43573e-67	1.42218e-122	3.23809e-121
Pira7	0.0288086	4.1994e-05	8.54454e-08	0.000106061	4.71503e-05	1.25616e-05	0.265976	0.301421	7.65053e-06	4.00757e-06
Pira4	1.07999e-05	0.0228836	1.04304e-06	0.0446168	0.0166502	0.0469754	6.62311e-05	6.02576e-05	0.0515162	0.0276192
Pira11	0.0283124	0.02739	1.15931e-12	3.91799e-28	0.0168482	0.0601704	0.0596455	0.0759929	0.198002	0.21221
Gm14548	8.14967e-05	9.9219e-05	0.0580456	0.0958365	8.98873e-05	3.91304e-05	0.506223	0.267792	6.7816e-05	7.99771e-05
Lilra6	0.139047	0	0.0596971	0.0305971	0.259499	0.232344	1.32289	0.20331	0.418609	0.245026
Lair1	1.73791	1.40519	1.06653	1.78358	1.42315	1.03296	0.664295	0.182975	0.0156002	0.030799
Ncr1	0.0476489	0.0593459	0	0	0	0.0236436	0	0	0.0372357	0
Gp6	0.261532	0.0815795	0.544613	0	0.159334	0.322932	0.0951064	0.351083	0.101907	0
9430041J12Rik	0.438039	0.170142	1.11963	0.210893	0.741222	1.01064	0.380692	0	0	0.0212114
D030047H15Rik	0	0	0	0	0	0.12288	0.396497	0.681517	0.135132	0.076282
Ttyh1	2.69116	2.89439	3.21586	0.423583	1.07264	1.39644	0.538442	0.952602	0.180662	1.87603
Ppp1r12c	0.0614883	0.203662	0.132125	0	0	0.0204863	1.81709	3.4689	1.13399	1.36562
Pira6	0.813143	1.47788	2.05782e-46	3.38693	1.80272	2.44869	0.57283	0.0110068	0.00547729	0.0659594
Tnni3	2.69078	1.88818	11.1088	0	1.81606	1.68257	1.47711	0.741061	0	2.00223
Eps8l1	0.316025	0.0980849	0.218315	0	0.0780198	0.063253	0.0564028	0	0.248192	0.64832
D630041G03Rik	0	0	0	0	0	0	0	0.0379481	0	0.0132449
Syt5	7.12654	5.88002	4.9262	2.67128	5.47182	5.00482	1.82364	1.63995	0.477211	0
Rdh13	2.28217	1.51538	1.27179	2.28426	1.72885	0.688278	1.35031	7.18546	17.8442	18.3167
Dnaaf3	0.0583513	0	0	0.0641616	0	0	0.106731	0.0672972	0.0228654	0.113024
Tnnt1	0.241884	0.302269	0.154666	0	0	0	0	0.0617876	0.313428	0.124973
Ptprh	0.0147517	0.0549366	0.0983414	0.0789061	0.13661	0.0406094	0.295711	0.397346	0	0.0228571
Tmem86b	0.120658	0.225706	0.0386815	0	0.147212	0.0596728	0.131742	0	0	0.32725
Hspbp1	6.99482	5.45892	1.63253	0.508803	0.285493	0.277743	32.8351	68.19	113.678	47.7682
Ppp6r1	0.502877	0.390195	0.162192	0.799656	0.407379	0.558318	0.772058	0.253958	0.617099	0.243496
Fam71e2	0	0	0	0	0	0	0	0	0	0
Brsk1	0.724485	1.03469	0.0394314	0.0225072	0	0.0509574	0.442488	1.16006	1.57822	0.482633
Tmem150b	8.88548e-11	0	0	0	0	3.35722e-08	0.211617	0.0670402	0	0
Tmem190	0	0	0	0	0	0	5.04139	6.23403	0.309037	0
Suv420h2	3.80297	3.96458	1.2016	0.0968541	0.140136	0.307453	1.88137	2.46087	1.48675	10.5423
Tmem238	0.148745	0	0	0	0	0.146589	0.432093	0.114035	0.868171	0.0576367
Rpl28	4.17249	7.99911	6.2429	0.29641	2.13789	0.209079	4.13176	10.0899	31.192	35.4115
Ube2s	5.32835	9.09898	8.78992	9.09166	11.7959	10.4032	19.7195	11.2209	18.1917	18.2832
Il11	0	0.133385	0.0459266	0	0.131665	0.0871056	0.914251	1.01634	0.027982	0
Isoc2b	9.70654	14.7631	18.2185	0.865859	5.325	6.54742	7.10382	7.58206	9.65735	3.45006
Isoc2a	0	0	0	0.0765368	0	0.1049	0.566695	0.326196	0.110408	0.769203
Zfp628	1.039	0.972841	0.560242	0.715562	0.777686	0.877573	0.599372	0.550465	0.120368	0.211135
Nat14	52.9222	46.3503	54.0374	67.4004	24.1928	13.369	4.12542	1.10145	0.0989448	0.0653485
Ssc5d	0.221663	0.275139	0.214532	0.0920282	0.0855508	0.0554867	0.050809	0	0	0.0214659
Sbk2	0	0	0	0	0	0	0.0482965	0.0509439	0	0
Sbk3	16.2135	15.3143	16.1989	4.51129	6.13058	1.36777	0.367116	0.252001	0.2571	0
Zfp579	0.237205	0.405487	0.267263	0.0325963	0.109403	0.162608	0.390456	0.113985	0.952676	0.183784
Shisa7	0.0193742	0.0360579	0.025016	0.0429807	0.0718654	0.0582639	0.903064	0.697269	1.16666	0.773632
Zfp524	16.2115	19.1111	19.9503	2.32013	3.96349	2.39281	1.15817	3.18783	3.50724	2.95287
Cox6b2	189.865	258.762	137.884	188.199	252.494	406.826	729.684	184.908	25.0461	12.139
Zfp784	5.19588	3.60114	3.42211	1.05039	3.23178	1.62265	0.89566	0.619883	0	0.485861
Zfp580	2.85132	1.12851	0.712554	1.35216	0.677166	4.32321	2.42617	0.799988	0	0.269468
Zfp865	1.65781	2.77361	1.96959	1.03242	1.31649	1.24734	4.16201	4.37434	1.6975	0.798642
U2af2	2.71188	2.97256	3.13431	3.36671	3.49306	2.81119	2.56519	8.10921	12.0809	18.3408
Ccdc106	11.6369	11.182	7.06401	1.36047	3.04214	2.77362	5.23496	1.62974	0.0424954	0.125417
Epn1	0.583164	0.424664	0.287956	0.669465	0.421077	0.921923	1.46233	1.21208	2.17245	0.692719
Fiz1	31.268	34.5956	26.237	15.3533	35.983	38.2973	42.4415	18.8395	30.9229	26.3209
Vmn1r56	0.036048	0	0.0231889	0	0	0	0	0	0	0
Rasl2-9	46.3828	31.0456	9.33345	4.24301	17.7191	15.4519	8.12875	2.53922	7.2387	0.152833
Vmn1r55	0	0	0	0	0	0.0434991	0	0	0	0
Vmn1r57	0	0	0.169786	0	0.107314	0.217496	0.128397	0	0	0
Vmn1r58	0	0	0	0	0	0.011544	0.00338575	0.0148161	0.00906635	0.0268628
Nlrp2	257.279	244.513	241.88	38.7613	68.0491	15.0003	8.94985	3.22678	0.541812	0.0411265
Gm5065	103.956	94.5395	86.4893	89.8423	105.838	57.1353	9.4307	0.0374723	0.0762537	0.0756239
Vmn2r28	0.0225055	0	0	0	0	0	0.131873	0	0	0
Vmn1r59	0	0	0.339572	0.094918	0.107314	0.217496	0	0	0	0
Vmn1r60	0	0.0582675	0.0941349	0.0331922	0.169004	0.121787	0.0359636	0	0	0
Vmn1r61	0	0	0.0594536	0.0995766	0	0	0.0269727	0	0	0
Vmn1r64	0	0	0	0	0	0	0	0	0	0
Vmn1r65	0	0	0	0	0	0.0115343	0	0	0	0
Nlrp4c	28.7399	24.2492	13.7709	11.3068	16.6765	12.0417	8.33722	5.53306	4.73788	7.95387
Vmn1r63	0	0	0	0	0	0.00735956	0	0	0	0
Vmn1r187	0	0	0	0	0	0	0	0	0	0
Vmn1r62	0.504787	1.11609	0.911739	1.87236	1.28655	0.798135	0.315848	0.137676	0	0
Vmn1r186	1.39555e-06	0.284604	0.123864	0.245776	1.56108	0.112894	0.166572	3.8237e-05	0	0
Zfp787	0.448784	0.987608	0.422024	0.0757386	0.296832	0.103134	0.479473	0.424542	0.108131	1.20365
Galp	0	0	0	0	0	0	0	0	0	0
Zscan5b	2.01664	2.63134	1.17014	2.75795	2.43744	4.21563	288.553	291.244	68.0139	1.25512
Zfp667	1.0749	1.11212	0.850891	1.00864	1.26639	1.45856	0.847826	0.150391	0.243004	1.1482
Zfp583	3.86006	3.24312	5.84544	4.20821	3.65689	2.21797	5.38783	1.30439	1.33041	1.45209
Zfp444	1.85082	2.16213	0.848546	0.406855	0.796933	0.553948	3.80282	4.28639	2.13831	3.57412
Zfp28	4.96707	4.98504	4.8277	0.442167	1.31251	1.39974	0.324371	0.97718	1.35603	0.806831
Gm16532	0.204121	0.290006	0.206532	0	0.0358689	0	0	0	0.0914131	0
Gm6792	27.9583	59.1481	57.8498	1.45957	11.3918	6.36993	2.63728	0.969384	0	5.55658
Olfr1344	0	0	0	0	0	0.0413376	0	0	0	0
Olfr1336	0	0.10868	0	0	0	0	0	0	0	0
Olfr1346	0	0	0	0	0	0	0	0	0	0
Olfr5	0	0	0	0.0809119	0.0912616	0	0	0	0	0
Olfr1347	0.0848879	0	0.0542483	0	0	0	0.0307712	0	0	0
Olfr1348	0	0	0	0	0	0.086179	0.0317943	0	0	0
Olfr1350	0	0	0	0	0	0	0	0	0	0
Olfr1349	0.685494	0.857063	1.91635	3.12487	2.07715	0.926163	0.248454	0	0	0
Zfp78	5.91094	6.27667	8.98437	3.53514	8.43013	3.7732	1.76484	1.64111	2.48906	0.429566
Zim1	0.308805	0.12781	0.54215	0.113793	1.6724	1.65621	0.804918	0	0	0
Peg3	3.01028	2.29421	1.5883	3.42184	2.28706	1.51982	1.95899	0.628069	0.578862	2.99276
Peg3os	0.444224	1.62845e-05	6.25873e-07	1.63161e-05	1.47194e-06	3.42989e-07	0.64263	1.20559	2.37532e-07	4.27554e-07
Zfp954	4.35017	3.59309	1.77811	0.662623	0.273223	2.84795	17.5558	10.1546	12.5123	9.90237
Zfp773	0	0	0	0	0.0497403	0.0604885	0	0.0155177	0	0.375053
Zfp418	4.97385	4.9834	3.39729	1.26368	1.8074	1.08753	0.18466	0.44076	1.06988	1.74031
Zfp772	8.29884	4.75404	1.54862	0.0490799	0.43868	1.1114	0.0162968	2.44733	3.73552	2.13745
Aurkc	39.598	49.471	71.7932	164.659	101.736	60.9468	22.0924	11.8887	17.7941	0.711317
Usp29	4.15562	1.8143	3.28884	4.58295	3.62085	2.66131	14.9015	22.4666	1.25994	0.0798529
Zim3	9.87285	4.30142	6.99791	6.31118	9.02574	7.01357	19.6786	27.9546	2.43429	0.371104
Mir3099	0	0	0	0	0	0	0	0	0	0
Rfpl4	687.675	751.226	998.979	2722.72	2364.38	2895.23	302.049	8.75504	1.46639	5.42027
Vmn2r30	0	0.00756785	0	0	0	0.00135142	0	0	0	0.0355273
Vmn2r31	0	0.0074776	0.00310207	0	0	0	0	0.00462865	0	0
Vmn2r32	0	0	0	0	0	0	0	0	0	0
Vmn2r33	0	0	0	0	0	0	0	0.00462865	0	0
Vmn2r34	0	0.0151357	0	0	0	0.00364884	0.151117	0.028322	0.0171966	0.00269641
Vmn2r35	0	0	0	0.0132647	0	0	0	0	0	0.00932516
Vmn2r36	0.0170534	0.0696242	0.0926091	0.112751	0.218786	0.150413	0.0778522	0.0139947	0	0
Vmn2r29	0.302347	0.459032	0.260448	0.508491	0.718052	0.402516	0.387308	0	0.389456	0
Vmn2r36	0.0170534	0.0696242	0.0926091	0.112751	0.218786	0.150413	0.0778522	0.0139947	0	0
Vmn2r46	0.0624683	0.0852809	0.0421828	0.0189767	0.0716034	0.074928	0.0629176	0.00361434	0.104384	0
Vmn2r47	0	0.00756785	0	0	0.00375061	0.00135142	0	0	0	0.0242309
Vmn2r35	0	0	0	0.0132647	0	0	0	0	0	0.00932516
Vmn2r38	0	0	0	0	0	0	0	0	0	0
Vmn2r37	0	0.0122855	0	0	0	0.00197779	0.292079	0.0413012	0.0916124	0
Vmn2r39	0	0	0	0	0	0	0	0	0	0
Vmn2r40	0	0	0	0	0.00375061	0	0.021661	0.0119507	0	0
Vmn2r47	0	0.00756785	0	0	0.00375061	0.00135142	0	0	0	0.0242309
Vmn2r45	0	0	0	0	0	0	0.0338931	0.0102203	0	0.00269641
Vmn2r43	0	0	0	0	0	0	0	0	0	0
Vmn2r44	0	0	0	0	0	0	0	0.00462865	0	0
Vmn2r42	0	0	0	0	0	0	0	0	0	0
Vmn2r41	0	0	0	0	0.00375061	0	0.021661	0.00854393	0	0
2810047C21Rik1	0.0685877	0.153664	0.23809	0	0.185026	0.204549	0.400663	0.284552	0.708218	1.79627
Vmn2r47	0	0.00756785	0	0	0.00375061	0.00135142	0	0	0	0.0242309
Vmn2r46	0.0624683	0.0852809	0.0421828	0.0189767	0.0716034	0.074928	0.0629176	0.00361434	0.104384	0
Clcn4-2	4.29334	4.22012	0.935255	1.55029	0.844737	0.599589	0.252978	0.749144	5.25456	3.3629
Mir5620	0	0	0	0	0	0	0	0	0	0
Vmn2r47	0	0.00756785	0	0	0.00375061	0.00135142	0	0	0	0.0242309
Vmn2r48	0	0	0	0	0	0	0.0215748	0.011903	0	0
Vmn2r50	0	0	0	0	0	0	0	0	0	0
Vmn2r49	0	0	0	0	0	0	0	0	0	0
Vmn1r66	0	0	0	0	0	0	0	0	0	0
Vmn2r51	0.840491	3.16336	5.88669	9.1006	11.9969	12.2532	5.20794	0.187372	0.0382146	0.0188749
Vmn2r52	0	0	0	0	0	0	0.576777	0	0	0.0377498
Vmn1r67	0	0	0	0	0	0	0	0	0	0
Vmn1r68	0	0	0	0	0	0	0	0	0	0
